score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
1890,10143,2025-06-19 03:13:39.833434+00,2025-06-19 03:13:39.833443+00,3,2,c37ef629-95ba-4554-b131-de014b0956c4,0.98,1035
1891,4459,2025-06-19 03:54:17.535769+00,2025-06-19 03:54:17.535779+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.98,455
1892,2587,2025-06-19 04:28:20.06829+00,2025-06-19 04:28:20.068304+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,336
1893,4108,2025-06-19 04:37:32.568803+00,2025-06-19 04:37:32.568815+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.84,489
1894,4813,2025-06-19 04:40:45.453793+00,2025-06-19 04:40:45.453806+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.84,573
1895,5571,2025-06-19 04:43:54.126823+00,2025-06-19 04:43:54.126833+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,626
1896,3753,2025-06-19 04:44:44.519601+00,2025-06-19 04:44:44.519616+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,383
1897,5812,2025-06-19 04:47:24.822523+00,2025-06-19 04:47:24.822534+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.87,668
1898,3888,2025-06-19 04:48:22.776638+00,2025-06-19 04:48:22.776653+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,405
1899,3094,2025-06-19 04:50:46.515725+00,2025-06-19 04:50:46.515737+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,382
1900,3944,2025-06-19 04:51:38.23238+00,2025-06-19 04:51:38.232394+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,481
1901,3590,2025-06-19 04:51:44.218998+00,2025-06-19 04:51:44.219013+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,386
1902,3791,2025-06-19 04:54:46.116744+00,2025-06-19 04:54:46.116757+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,468
1903,3861,2025-06-19 04:56:15.854152+00,2025-06-19 04:56:15.854162+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,394
1904,3219,2025-06-19 04:59:03.222171+00,2025-06-19 04:59:03.222184+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,370
1905,5146,2025-06-19 04:59:25.666523+00,2025-06-19 04:59:25.666532+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,536
1906,3538,2025-06-19 05:03:35.698773+00,2025-06-19 05:03:35.698785+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.88,402
1907,3581,2025-06-19 05:05:29.253848+00,2025-06-19 05:05:29.25386+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,381
1908,3349,2025-06-19 05:07:22.485725+00,2025-06-19 05:07:22.485739+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,394
1909,3434,2025-06-19 05:11:12.852798+00,2025-06-19 05:11:12.85281+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,404
1910,7412,2025-06-19 05:14:27.170622+00,2025-06-19 05:14:27.170636+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,797
1911,5180,2025-06-19 05:17:39.048247+00,2025-06-19 05:17:39.048258+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,563
1912,4582,2025-06-19 05:17:44.786389+00,2025-06-19 05:17:44.786398+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,498
1913,5151,2025-06-19 05:21:41.626485+00,2025-06-19 05:21:41.626494+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,566
1914,4969,2025-06-19 05:25:31.90568+00,2025-06-19 05:25:31.905693+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,546
1915,4631,2025-06-19 05:26:07.952438+00,2025-06-19 05:26:07.952447+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.93,498
1916,3562,2025-06-19 05:27:40.75843+00,2025-06-19 05:27:40.75844+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,419
1917,3167,2025-06-19 05:31:48.487855+00,2025-06-19 05:31:48.487864+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.91,348
1918,6778,2025-06-19 05:32:27.136705+00,2025-06-19 05:32:27.136713+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,706
1919,638,2025-06-19 05:32:41.659173+00,2025-06-19 05:32:41.659182+00,2,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.84,76
1920,3524,2025-06-19 05:35:39.832741+00,2025-06-19 05:35:39.832755+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,405
1921,3936,2025-06-19 05:36:04.285293+00,2025-06-19 05:36:04.285307+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,480
1922,3073,2025-06-19 05:36:37.991639+00,2025-06-19 05:36:37.991649+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.92,334
1923,0,2025-06-19 05:36:59.647796+00,2025-06-19 05:36:59.647809+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0,0
1924,476,2025-06-19 05:37:55.59433+00,2025-06-19 05:37:55.594344+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.82,58
1925,4192,2025-06-19 05:39:11.429783+00,2025-06-19 05:39:11.429795+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.84,499
1926,3581,2025-06-19 05:41:28.112898+00,2025-06-19 05:41:28.112912+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,381
1927,3306,2025-06-19 05:42:08.305941+00,2025-06-19 05:42:08.305954+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,389
1928,3200,2025-06-19 05:47:24.182342+00,2025-06-19 05:47:24.182352+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,381
1929,3602,2025-06-19 05:51:34.147982+00,2025-06-19 05:51:34.147993+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,414
1930,3920,2025-06-19 05:52:27.012899+00,2025-06-19 05:52:27.012909+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,417
1931,4842,2025-06-19 05:57:39.104011+00,2025-06-19 05:57:39.104022+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,538
1932,9287,2025-06-19 06:08:04.032805+00,2025-06-19 06:08:04.03282+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,988
1933,3348,2025-06-19 06:14:47.953101+00,2025-06-19 06:14:47.95311+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,360
1934,3165,2025-06-19 06:28:08.88752+00,2025-06-19 06:28:08.887534+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.92,344
1935,3284,2025-06-19 06:28:40.802519+00,2025-06-19 06:28:40.802533+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,357
1936,3430,2025-06-19 06:31:24.021773+00,2025-06-19 06:31:24.021783+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.95,361
1937,5429,2025-06-19 06:32:23.123176+00,2025-06-19 06:32:23.123188+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,554
1938,3646,2025-06-19 06:33:38.639304+00,2025-06-19 06:33:38.639314+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.98,372
1939,5194,2025-06-19 06:35:50.846017+00,2025-06-19 06:35:50.846041+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,530
1940,3130,2025-06-19 06:37:39.164055+00,2025-06-19 06:37:39.164068+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.91,344
1941,5160,2025-06-19 06:38:59.556542+00,2025-06-19 06:38:59.556555+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,532
1942,3149,2025-06-19 06:40:45.555816+00,2025-06-19 06:40:45.55583+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.91,346
1943,5861,2025-06-19 06:42:07.39907+00,2025-06-19 06:42:07.399081+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.99,592
1944,5655,2025-06-19 06:46:12.623673+00,2025-06-19 06:46:12.623682+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,577
1945,5104,2025-06-19 06:49:21.378754+00,2025-06-19 06:49:21.378765+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,543
1946,5354,2025-06-19 06:52:29.343906+00,2025-06-19 06:52:29.343918+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,552
1947,5403,2025-06-19 06:55:49.543802+00,2025-06-19 06:55:49.543811+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,557
1948,4026,2025-06-19 06:58:21.487543+00,2025-06-19 06:58:21.487557+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,491
1949,3432,2025-06-19 06:58:57.949649+00,2025-06-19 06:58:57.949663+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,373
1950,5634,2025-06-19 07:01:51.053994+00,2025-06-19 07:01:51.054006+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,633
1951,5474,2025-06-19 07:04:58.384943+00,2025-06-19 07:04:58.384957+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,615
1952,3832,2025-06-19 07:11:48.357904+00,2025-06-19 07:11:48.357913+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,391
1953,3878,2025-06-19 07:43:19.197009+00,2025-06-19 07:43:19.197022+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.93,417
1954,3587,2025-06-19 08:09:48.781576+00,2025-06-19 08:09:48.781585+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,366
1955,4501,2025-06-19 08:14:05.938282+00,2025-06-19 08:14:05.938295+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,464
1956,4601,2025-06-19 08:22:45.893719+00,2025-06-19 08:22:45.893731+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,517
1957,4611,2025-06-19 08:27:45.328945+00,2025-06-19 08:27:45.328958+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,530
1958,4157,2025-06-19 08:32:02.614227+00,2025-06-19 08:32:02.61424+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,507
1959,4506,2025-06-19 08:48:39.168605+00,2025-06-19 08:48:39.168615+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,524
1960,4199,2025-06-19 08:49:42.900023+00,2025-06-19 08:49:42.900049+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.85,494
1961,4098,2025-06-19 08:52:58.338984+00,2025-06-19 08:52:58.338997+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,436
1962,4869,2025-06-19 08:53:47.425273+00,2025-06-19 08:53:47.425285+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,541
1963,4272,2025-06-19 08:56:37.682688+00,2025-06-19 08:56:37.682698+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.87,491
1964,3782,2025-06-19 08:58:35.039268+00,2025-06-19 08:58:35.039278+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,394
1965,4851,2025-06-19 08:59:50.235197+00,2025-06-19 08:59:50.235207+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,539
1966,3722,2025-06-19 09:01:54.219587+00,2025-06-19 09:01:54.219601+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,396
1967,3657,2025-06-19 09:14:50.619595+00,2025-06-19 09:14:50.619608+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,377
1968,6194,2025-06-19 10:09:54.263079+00,2025-06-19 10:09:54.26309+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,666
1969,2814,2025-06-19 10:29:01.141174+00,2025-06-19 10:29:01.141188+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,331
1970,5132,2025-06-19 10:32:12.236908+00,2025-06-19 10:32:12.236916+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.94,546
1971,5733,2025-06-19 10:38:35.942287+00,2025-06-19 10:38:35.942296+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,585
1972,3666,2025-06-19 10:42:29.816233+00,2025-06-19 10:42:29.816246+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.94,390
1973,3895,2025-06-20 00:05:48.185471+00,2025-06-20 00:05:48.18549+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,493
1974,3926,2025-06-20 00:06:18.155717+00,2025-06-20 00:06:18.155731+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,409
1975,4202,2025-06-20 00:07:09.60405+00,2025-06-20 00:07:09.604064+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.87,483
1976,7505,2025-06-20 00:10:16.953185+00,2025-06-20 00:10:16.953199+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,790
1977,5480,2025-06-20 00:11:47.240807+00,2025-06-20 00:11:47.240821+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,565
1978,3848,2025-06-20 00:15:02.519283+00,2025-06-20 00:15:02.519296+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,405
1979,4325,2025-06-20 00:23:26.765342+00,2025-06-20 00:23:26.765354+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,486
1980,3984,2025-06-20 00:23:34.382056+00,2025-06-20 00:23:34.382068+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,415
1981,3515,2025-06-20 02:03:18.617686+00,2025-06-20 02:03:18.617698+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,370
1982,3914,2025-06-20 02:08:47.335769+00,2025-06-20 02:08:47.335784+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,412
1983,3599,2025-06-20 02:11:56.456405+00,2025-06-20 02:11:56.456417+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,387
1984,3492,2025-06-20 02:12:04.29492+00,2025-06-20 02:12:04.29493+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.9,388
1985,3773,2025-06-20 02:15:01.947023+00,2025-06-20 02:15:01.947036+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,385
1986,3524,2025-06-20 02:15:44.445574+00,2025-06-20 02:15:44.445583+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.89,396
1987,1420,2025-06-20 02:19:57.645835+00,2025-06-20 02:19:57.645863+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,169
1988,4592,2025-06-20 02:52:34.219578+00,2025-06-20 02:52:34.219593+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,516
1989,3694,2025-06-20 02:55:13.174587+00,2025-06-20 02:55:13.174604+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,393
1990,4894,2025-06-20 02:57:16.278663+00,2025-06-20 02:57:16.278672+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.92,532
1991,3182,2025-06-20 03:00:38.439439+00,2025-06-20 03:00:38.439452+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,370
1992,5732,2025-06-20 04:09:06.359096+00,2025-06-20 04:09:06.359111+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,644
1993,3652,2025-06-20 04:12:00.358126+00,2025-06-20 04:12:00.358139+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,397
1994,5482,2025-06-20 04:12:26.904245+00,2025-06-20 04:12:26.904255+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.88,623
1995,3882,2025-06-20 04:16:06.450115+00,2025-06-20 04:16:06.450125+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,422
1996,4349,2025-06-20 04:16:17.868168+00,2025-06-20 04:16:17.868181+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.83,524
1997,3494,2025-06-20 04:17:57.288964+00,2025-06-20 04:17:57.288976+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,411
1998,4608,2025-06-20 04:19:35.333693+00,2025-06-20 04:19:35.333706+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,485
1999,4385,2025-06-20 04:19:42.051951+00,2025-06-20 04:19:42.051968+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.87,504
2000,5705,2025-06-20 04:20:19.232832+00,2025-06-20 04:20:19.232843+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,641
2001,4521,2025-06-20 04:22:59.508456+00,2025-06-20 04:22:59.508466+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,508
2002,6979,2025-06-20 04:29:20.230955+00,2025-06-20 04:29:20.230967+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,727
2003,3103,2025-06-20 04:30:05.6655+00,2025-06-20 04:30:05.665515+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,341
2004,4572,2025-06-20 04:30:53.585198+00,2025-06-20 04:30:53.585213+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,497
2005,3586,2025-06-20 04:32:36.986602+00,2025-06-20 04:32:36.986614+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,417
2006,6868,2025-06-20 04:33:38.946971+00,2025-06-20 04:33:38.946984+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.97,708
2007,4518,2025-06-20 04:35:46.464772+00,2025-06-20 04:35:46.464787+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,502
2008,3200,2025-06-20 04:35:51.010206+00,2025-06-20 04:35:51.010221+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,395
2009,3187,2025-06-20 04:39:14.954202+00,2025-06-20 04:39:14.954216+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,384
2010,0,2025-06-20 04:44:52.081339+00,2025-06-20 04:44:52.081353+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0,0
2011,3436,2025-06-20 04:53:21.268426+00,2025-06-20 04:53:21.268438+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,409
2012,3434,2025-06-20 04:56:56.49026+00,2025-06-20 04:56:56.490273+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,404
2013,3335,2025-06-20 05:00:18.786993+00,2025-06-20 05:00:18.787004+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,397
2014,5158,2025-06-20 05:09:24.177502+00,2025-06-20 05:09:24.177515+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.95,543
2015,3303,2025-06-20 05:17:54.597975+00,2025-06-20 05:17:54.597988+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.9,367
2016,3567,2025-06-20 05:21:41.194221+00,2025-06-20 05:21:41.194232+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,392
2017,2852,2025-06-20 05:26:05.527572+00,2025-06-20 05:26:05.527583+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.79,361
2018,3938,2025-06-20 05:33:02.015865+00,2025-06-20 05:33:02.015876+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,406
2019,4006,2025-06-20 05:36:08.305335+00,2025-06-20 05:36:08.30535+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,413
2020,5694,2025-06-20 05:42:02.235953+00,2025-06-20 05:42:02.235965+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,581
2021,5386,2025-06-20 05:45:19.216009+00,2025-06-20 05:45:19.21602+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,561
2022,4494,2025-06-20 05:50:01.443297+00,2025-06-20 05:50:01.443313+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.89,505
2023,3451,2025-06-20 05:53:32.091631+00,2025-06-20 05:53:32.091646+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,406
2024,4170,2025-06-20 06:00:02.354873+00,2025-06-20 06:00:02.354887+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,439
2025,3227,2025-06-20 07:08:54.865384+00,2025-06-20 07:08:54.865399+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.93,347
2026,3542,2025-06-20 07:13:26.894625+00,2025-06-20 07:13:26.894639+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,369
2027,3511,2025-06-20 07:18:18.848579+00,2025-06-20 07:18:18.84859+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.97,362
2028,3009,2025-06-20 07:20:18.168699+00,2025-06-20 07:20:18.168713+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,367
2029,62,2025-06-20 07:23:11.309064+00,2025-06-20 07:23:11.309077+00,3,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.88,7
2030,3560,2025-06-20 07:23:47.162724+00,2025-06-20 07:23:47.162737+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,400
2031,3220,2025-06-20 07:31:42.808272+00,2025-06-20 07:31:42.808287+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,388
2032,3603,2025-06-20 07:35:03.392197+00,2025-06-20 07:35:03.392209+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,419
2033,4388,2025-06-20 07:37:32.49349+00,2025-06-20 07:37:32.493501+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,493
2034,4554,2025-06-20 07:38:49.405071+00,2025-06-20 07:38:49.405082+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,506
2035,4530,2025-06-20 07:40:40.02561+00,2025-06-20 07:40:40.025623+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,509
2036,9955,2025-06-20 07:41:36.726426+00,2025-06-20 07:41:36.726436+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,1037
2037,5606,2025-06-20 07:42:15.32038+00,2025-06-20 07:42:15.320389+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,572
2038,4420,2025-06-20 07:44:04.930557+00,2025-06-20 07:44:04.93057+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.87,508
2039,5924,2025-06-20 07:49:34.821142+00,2025-06-20 07:49:34.821153+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,651
2040,4724,2025-06-20 09:19:00.86016+00,2025-06-20 09:19:00.860171+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,508
2041,4753,2025-06-20 09:42:20.353638+00,2025-06-20 09:42:20.353651+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,485
2042,3312,2025-06-20 09:45:39.214658+00,2025-06-20 09:45:39.214673+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.96,345
2043,2839,2025-06-20 09:46:25.79456+00,2025-06-20 09:46:25.79457+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,342
2044,5694,2025-06-20 10:07:39.374275+00,2025-06-20 10:07:39.37429+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,581
2045,3783,2025-06-23 00:16:16.48816+00,2025-06-23 00:16:16.488178+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.78,485
2046,2738,2025-06-23 00:20:09.597181+00,2025-06-23 00:20:09.597195+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.84,326
2047,5491,2025-06-23 00:20:44.585318+00,2025-06-23 00:20:44.58533+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.88,624
2048,1329,2025-06-23 00:52:42.221119+00,2025-06-23 00:52:42.221127+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.97,137
2049,3832,2025-06-23 00:56:27.577804+00,2025-06-23 00:56:27.577818+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,412
2050,3534,2025-06-23 01:00:36.189841+00,2025-06-23 01:00:36.189852+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,376
2051,5606,2025-06-23 01:08:44.661096+00,2025-06-23 01:08:44.661107+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,584
2052,5665,2025-06-23 01:18:21.668093+00,2025-06-23 01:18:21.668108+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,584
2053,4382,2025-06-23 01:21:01.912527+00,2025-06-23 01:21:01.912541+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,498
2054,4581,2025-06-23 01:22:25.329488+00,2025-06-23 01:22:25.329502+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,509
2055,3832,2025-06-23 01:24:15.608477+00,2025-06-23 01:24:15.60849+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.93,412
2056,7406,2025-06-23 01:24:29.588679+00,2025-06-23 01:24:29.588692+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,805
2057,4605,2025-06-23 01:25:59.199389+00,2025-06-23 01:25:59.199401+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,506
2058,4582,2025-06-23 01:27:59.592773+00,2025-06-23 01:27:59.592788+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,498
2059,4518,2025-06-23 01:31:44.433343+00,2025-06-23 01:31:44.433355+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,502
2060,3054,2025-06-23 01:37:11.044826+00,2025-06-23 01:37:11.044841+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,368
2061,6054,2025-06-23 01:40:10.786044+00,2025-06-23 01:40:10.786057+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.93,651
2062,3506,2025-06-23 01:41:28.555363+00,2025-06-23 01:41:28.555373+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,403
2063,6432,2025-06-23 01:43:25.413409+00,2025-06-23 01:43:25.413422+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,677
